Date;14 - Time deposits (CDB/RDB-preset) - Daily return (%) - % p.d.
28/02/1992;1.2042
04/03/1992;1.1978
05/03/1992;1.1925
06/03/1992;1.2080
09/03/1992;1.1927
10/03/1992;1.1647
11/03/1992;1.1640
12/03/1992;1.1515
13/03/1992;1.1543
16/03/1992;1.1437
17/03/1992;1.1438
18/03/1992;1.1390
19/03/1992;1.1278
20/03/1992;1.1405
23/03/1992;1.1365
24/03/1992;1.1439
25/03/1992;1.1588
26/03/1992;1.1487
27/03/1992;1.1459
30/03/1992;1.1457
31/03/1992;1.1393
01/04/1992;1.1216
02/04/1992;1.1073
03/04/1992;1.1030
06/04/1992;1.1225
07/04/1992;1.1233
08/04/1992;1.1139
09/04/1992;1.1086
10/04/1992;1.0879
13/04/1992;1.0823
14/04/1992;1.0591
15/04/1992;1.0560
20/04/1992;1.0389
22/04/1992;1.0181
23/04/1992;1.0259
24/04/1992;1.0265
27/04/1992;1.0306
28/04/1992;1.0257
29/04/1992;1.0140
30/04/1992;1.0156
04/05/1992;1.0146
05/05/1992;1.0156
06/05/1992;1.0217
07/05/1992;1.0115
08/05/1992;1.0076
11/05/1992;1.0025
12/05/1992;0.9826
13/05/1992;0.9801
14/05/1992;0.9710
15/05/1992;0.9710
18/05/1992;0.9783
19/05/1992;0.9730
20/05/1992;0.9770
21/05/1992;0.9745
22/05/1992;1.0065
25/05/1992;1.0068
26/05/1992;1.0187
27/05/1992;1.0155
28/05/1992;1.0103
29/05/1992;1.0287
01/06/1992;1.0563
02/06/1992;1.0024
03/06/1992;1.0085
04/06/1992;1.0062
05/06/1992;1.0081
08/06/1992;1.0015
09/06/1992;0.9997
10/06/1992;1.0174
11/06/1992;0.9870
12/06/1992;0.9971
15/06/1992;0.9989
16/06/1992;1.0110
17/06/1992;1.0155
19/06/1992;1.0121
22/06/1992;1.0079
23/06/1992;1.0095
24/06/1992;1.0162
25/06/1992;1.0141
26/06/1992;1.0052
29/06/1992;1.0141
30/06/1992;1.0177
01/07/1992;1.0141
02/07/1992;1.0127
03/07/1992;1.0103
06/07/1992;1.0244
07/07/1992;1.0183
08/07/1992;1.0219
09/07/1992;1.0191
10/07/1992;1.0151
13/07/1992;1.0238
14/07/1992;1.0235
15/07/1992;1.0194
16/07/1992;1.0300
17/07/1992;1.0259
20/07/1992;1.0319
21/07/1992;1.0337
22/07/1992;1.0324
23/07/1992;1.0525
24/07/1992;1.0488
27/07/1992;1.0533
28/07/1992;0.9976
29/07/1992;1.0577
30/07/1992;1.0636
31/07/1992;1.0648
03/08/1992;1.0749
04/08/1992;1.0876
05/08/1992;1.0843
06/08/1992;1.0844
07/08/1992;1.0877
10/08/1992;1.0870
11/08/1992;1.0897
12/08/1992;1.0913
13/08/1992;1.1014
14/08/1992;1.0946
17/08/1992;1.1154
18/08/1992;1.0628
19/08/1992;1.1237
20/08/1992;1.1122
21/08/1992;1.1126
24/08/1992;1.1316
25/08/1992;1.1422
26/08/1992;1.1319
27/08/1992;1.1501
28/08/1992;1.1506
31/08/1992;1.1651
01/09/1992;1.1611
02/09/1992;1.1600
03/09/1992;1.1649
04/09/1992;1.1668
08/09/1992;1.1728
09/09/1992;1.1701
10/09/1992;1.2055
11/09/1992;1.1763
14/09/1992;1.1761
15/09/1992;1.1780
16/09/1992;1.1785
17/09/1992;1.1745
18/09/1992;1.1747
21/09/1992;1.1647
22/09/1992;1.1668
23/09/1992;1.1775
24/09/1992;1.1750
25/09/1992;1.1623
28/09/1992;1.1780
29/09/1992;1.1779
30/09/1992;1.1803
01/10/1992;1.1683
02/10/1992;1.1690
05/10/1992;1.1727
06/10/1992;1.1685
07/10/1992;1.1582
08/10/1992;1.1508
09/10/1992;1.1499
13/10/1992;1.1642
14/10/1992;1.1708
15/10/1992;1.1715
16/10/1992;1.1581
19/10/1992;1.1846
20/10/1992;1.1860
21/10/1992;1.1920
22/10/1992;0.8640
23/10/1992;1.1967
26/10/1992;1.1942
27/10/1992;1.1941
28/10/1992;1.2051
29/10/1992;1.1990
30/10/1992;1.1760
03/11/1992;1.1698
04/11/1992;1.1669
05/11/1992;1.1603
06/11/1992;1.1429
09/11/1992;1.1423
10/11/1992;1.1260
11/11/1992;1.1156
12/11/1992;1.1121
13/11/1992;1.0843
16/11/1992;1.0681
17/11/1992;1.0551
18/11/1992;1.0491
19/11/1992;1.0343
20/11/1992;1.0253
23/11/1992;1.0257
24/11/1992;1.0271
25/11/1992;1.0215
26/11/1992;1.0337
27/11/1992;1.0274
30/11/1992;1.0335
01/12/1992;0.9536
02/12/1992;0.9989
03/12/1992;1.0408
04/12/1992;1.0285
07/12/1992;1.0572
08/12/1992;1.0673
09/12/1992;1.0753
10/12/1992;1.0840
11/12/1992;1.0825
14/12/1992;1.1050
15/12/1992;1.1161
16/12/1992;1.1225
17/12/1992;1.1349
18/12/1992;1.1449
21/12/1992;1.1837
22/12/1992;1.1710
23/12/1992;1.1292
24/12/1992;1.1239
28/12/1992;1.2067
29/12/1992;1.2118
30/12/1992;1.2223
31/12/1992;1.1929
04/01/1993;1.2528
05/01/1993;1.2578
06/01/1993;1.2533
07/01/1993;1.2722
08/01/1993;1.2463
11/01/1993;1.2909
12/01/1993;1.2937
13/01/1993;1.3008
14/01/1993;1.3063
15/01/1993;1.3323
18/01/1993;1.3329
19/01/1993;1.3454
20/01/1993;1.3371
21/01/1993;1.3375
22/01/1993;1.3487
25/01/1993;1.3560
26/01/1993;1.3627
27/01/1993;1.3725
28/01/1993;1.3435
29/01/1993;1.3703
01/02/1993;1.3479
02/02/1993;1.3207
03/02/1993;1.3233
04/02/1993;1.3106
05/02/1993;1.2807
08/02/1993;1.2743
09/02/1993;1.2529
10/02/1993;1.2353
11/02/1993;1.2119
12/02/1993;1.1966
15/02/1993;1.1783
16/02/1993;1.1699
17/02/1993;1.1547
18/02/1993;1.1250
19/02/1993;1.1073
24/02/1993;1.0791
25/02/1993;1.0687
26/02/1993;0.9999
01/03/1993;1.0615
02/03/1993;1.0332
03/03/1993;0.9811
04/03/1993;1.0423
05/03/1993;1.0889
08/03/1993;1.1246
09/03/1993;1.1014
10/03/1993;1.1484
11/03/1993;1.1455
12/03/1993;1.1657
15/03/1993;1.1793
16/03/1993;1.1844
17/03/1993;1.2169
18/03/1993;1.2344
19/03/1993;1.2476
22/03/1993;1.2629
23/03/1993;1.2805
24/03/1993;1.2719
25/03/1993;1.2206
26/03/1993;1.3024
29/03/1993;1.3226
30/03/1993;1.3097
31/03/1993;1.3310
01/04/1993;1.3523
02/04/1993;1.3281
05/04/1993;1.3473
06/04/1993;1.3426
07/04/1993;1.3301
12/04/1993;1.3270
13/04/1993;1.3440
14/04/1993;1.3391
15/04/1993;1.3799
16/04/1993;1.3699
19/04/1993;1.3745
20/04/1993;1.3384
22/04/1993;1.3392
23/04/1993;1.3372
26/04/1993;1.3182
27/04/1993;1.2753
28/04/1993;1.2992
29/04/1993;1.2811
30/04/1993;1.2704
03/05/1993;1.2837
04/05/1993;1.2790
05/05/1993;1.2794
06/05/1993;1.2465
07/05/1993;1.2574
10/05/1993;1.2661
11/05/1993;1.2482
12/05/1993;1.2354
13/05/1993;1.2453
14/05/1993;1.2652
17/05/1993;1.2639
18/05/1993;1.2748
19/05/1993;1.2778
20/05/1993;1.2789
21/05/1993;1.2680
24/05/1993;1.2939
25/05/1993;1.2641
26/05/1993;1.2883
27/05/1993;1.2745
28/05/1993;1.2677
31/05/1993;1.3258
01/06/1993;1.3140
02/06/1993;1.3198
03/06/1993;1.2891
04/06/1993;1.3118
07/06/1993;1.2815
08/06/1993;1.2939
09/06/1993;1.2961
11/06/1993;1.2714
14/06/1993;1.2659
15/06/1993;1.2778
16/06/1993;1.2605
17/06/1993;1.2474
18/06/1993;1.2741
21/06/1993;1.2576
22/06/1993;1.2504
23/06/1993;1.2542
24/06/1993;1.2470
25/06/1993;1.2726
28/06/1993;1.2645
29/06/1993;1.2326
30/06/1993;1.2784
01/07/1993;1.2751
02/07/1993;1.2688
05/07/1993;1.2767
06/07/1993;1.2882
07/07/1993;1.2852
08/07/1993;1.2905
09/07/1993;1.2806
12/07/1993;1.2794
13/07/1993;1.2651
14/07/1993;1.2920
15/07/1993;1.3127
16/07/1993;1.3036
19/07/1993;1.3009
20/07/1993;1.3165
21/07/1993;1.3133
22/07/1993;1.3198
23/07/1993;1.3176
26/07/1993;1.3026
27/07/1993;1.3326
28/07/1993;1.3419
29/07/1993;1.3468
30/07/1993;1.3603
02/08/1993;1.3844
03/08/1993;1.3777
04/08/1993;1.3764
05/08/1993;1.3571
06/08/1993;1.3996
09/08/1993;1.3630
10/08/1993;1.3789
11/08/1993;1.3782
12/08/1993;1.3684
13/08/1993;1.3455
16/08/1993;1.3735
17/08/1993;1.3699
18/08/1993;1.3897
19/08/1993;1.3906
20/08/1993;1.4127
23/08/1993;1.3960
24/08/1993;1.4160
25/08/1993;1.4259
26/08/1993;1.4371
27/08/1993;1.3978
30/08/1993;1.4620
31/08/1993;1.4688
01/09/1993;1.4670
02/09/1993;1.4785
03/09/1993;1.4744
06/09/1993;1.4801
08/09/1993;1.5053
09/09/1993;1.5312
10/09/1993;1.5233
13/09/1993;1.5341
14/09/1993;1.5451
15/09/1993;1.5717
16/09/1993;1.5466
17/09/1993;1.5401
20/09/1993;1.5627
21/09/1993;1.5930
22/09/1993;1.6008
23/09/1993;1.6076
24/09/1993;1.5904
27/09/1993;1.6105
28/09/1993;1.6202
29/09/1993;1.6145
30/09/1993;1.6092
01/10/1993;1.6310
04/10/1993;1.6065
05/10/1993;1.5973
06/10/1993;1.5837
07/10/1993;1.5964
08/10/1993;1.5446
11/10/1993;1.6070
13/10/1993;1.6046
14/10/1993;1.6020
15/10/1993;1.5864
18/10/1993;1.6161
19/10/1993;1.6021
20/10/1993;1.6126
21/10/1993;1.6034
22/10/1993;1.5907
25/10/1993;1.5999
26/10/1993;1.5964
27/10/1993;1.5878
28/10/1993;1.5872
29/10/1993;1.5797
01/11/1993;1.5701
03/11/1993;1.5785
04/11/1993;1.5267
05/11/1993;1.5542
08/11/1993;1.5058
09/11/1993;1.5195
10/11/1993;1.5253
11/11/1993;1.4943
12/11/1993;1.4939
16/11/1993;1.4948
17/11/1993;1.4846
18/11/1993;1.4685
19/11/1993;1.4744
22/11/1993;1.4619
23/11/1993;1.4470
24/11/1993;1.4565
25/11/1993;1.4677
26/11/1993;1.4246
29/11/1993;1.4460
30/11/1993;1.4141
01/12/1993;1.4560
02/12/1993;1.4211
03/12/1993;1.4248
06/12/1993;1.4571
07/12/1993;1.4802
08/12/1993;1.4720
09/12/1993;1.4914
10/12/1993;1.5093
13/12/1993;1.5501
14/12/1993;1.5502
15/12/1993;1.5579
16/12/1993;1.5721
17/12/1993;1.6001
20/12/1993;1.5984
21/12/1993;1.5483
22/12/1993;1.6360
23/12/1993;1.5974
24/12/1993;1.5460
27/12/1993;1.6813
28/12/1993;1.6755
29/12/1993;1.6866
30/12/1993;1.7005
31/12/1993;1.4525
03/01/1994;1.7298
04/01/1994;1.7234
05/01/1994;1.7651
06/01/1994;1.7626
07/01/1994;1.6588
10/01/1994;1.7665
11/01/1994;1.7846
12/01/1994;1.8112
13/01/1994;1.8301
14/01/1994;1.8124
17/01/1994;1.8498
18/01/1994;1.8743
19/01/1994;1.9100
20/01/1994;1.9334
21/01/1994;1.9233
24/01/1994;1.9074
25/01/1994;1.8815
26/01/1994;1.9009
27/01/1994;1.9092
28/01/1994;1.9264
31/01/1994;1.9056
01/02/1994;1.8653
02/02/1994;1.8499
03/02/1994;1.8495
04/02/1994;1.7877
07/02/1994;1.8271
08/02/1994;1.8161
09/02/1994;1.7960
10/02/1994;1.7650
11/02/1994;1.7307
16/02/1994;1.6987
17/02/1994;1.7179
18/02/1994;1.6889
21/02/1994;1.6654
22/02/1994;1.6655
23/02/1994;1.6580
24/02/1994;1.6590
25/02/1994;1.6638
28/02/1994;1.6490
01/03/1994;1.6533
02/03/1994;1.6717
03/03/1994;1.6695
04/03/1994;1.6725
07/03/1994;1.7129
08/03/1994;1.7183
09/03/1994;1.7832
10/03/1994;1.8034
11/03/1994;1.8123
14/03/1994;1.8610
15/03/1994;1.8797
16/03/1994;1.8866
17/03/1994;1.9203
18/03/1994;1.9609
21/03/1994;2.0297
22/03/1994;2.0551
23/03/1994;2.0633
24/03/1994;2.0694
25/03/1994;2.0424
28/03/1994;2.0387
29/03/1994;2.0373
30/03/1994;2.0483
04/04/1994;2.0289
05/04/1994;2.0832
06/04/1994;2.0114
07/04/1994;1.9729
08/04/1994;2.0041
11/04/1994;1.9729
12/04/1994;1.9950
13/04/1994;1.9528
14/04/1994;1.9355
15/04/1994;1.9170
18/04/1994;1.9098
19/04/1994;1.8964
20/04/1994;1.8622
22/04/1994;1.8397
25/04/1994;1.8290
26/04/1994;1.8333
27/04/1994;1.8290
28/04/1994;1.8031
29/04/1994;1.8101
02/05/1994;1.8176
03/05/1994;1.8345
04/05/1994;1.8634
05/05/1994;1.8671
06/05/1994;1.8636
09/05/1994;1.8522
10/05/1994;1.8792
11/05/1994;1.8930
12/05/1994;1.8866
13/05/1994;1.8890
16/05/1994;1.9054
17/05/1994;1.8820
18/05/1994;1.8791
19/05/1994;1.8838
20/05/1994;1.8720
23/05/1994;1.9080
24/05/1994;1.9152
25/05/1994;1.9180
26/05/1994;1.9184
27/05/1994;1.9197
30/05/1994;1.8990
31/05/1994;1.9677
01/06/1994;1.8811
03/06/1994;1.7762
06/06/1994;1.7766
07/06/1994;1.5791
08/06/1994;1.5072
09/06/1994;1.4345
10/06/1994;1.3544
13/06/1994;1.2726
14/06/1994;1.2056
15/06/1994;1.1135
16/06/1994;1.0668
17/06/1994;1.0114
20/06/1994;0.8965
21/06/1994;0.8246
22/06/1994;0.7241
23/06/1994;0.6559
24/06/1994;0.6064
27/06/1994;0.4715
28/06/1994;0.4031
29/06/1994;0.3204
30/06/1994;0.7098
04/07/1994;0.3253
05/07/1994;0.5075
06/07/1994;0.3216
07/07/1994;0.3000
08/07/1994;0.2802
11/07/1994;0.2558
12/07/1994;0.2545
13/07/1994;0.2512
14/07/1994;0.2481
15/07/1994;0.2257
18/07/1994;0.2083
19/07/1994;0.2067
20/07/1994;0.2051
21/07/1994;0.1818
22/07/1994;0.1684
25/07/1994;0.1741
26/07/1994;0.1675
27/07/1994;0.1666
28/07/1994;0.1589
29/07/1994;0.1609
01/08/1994;0.1538
02/08/1994;0.1492
03/08/1994;0.1519
04/08/1994;0.1443
05/08/1994;0.1497
08/08/1994;0.1481
09/08/1994;0.1639
10/08/1994;0.1657
11/08/1994;0.1605
12/08/1994;0.1794
15/08/1994;0.1671
16/08/1994;0.1785
17/08/1994;0.1673
18/08/1994;0.1775
19/08/1994;0.1720
22/08/1994;0.1697
23/08/1994;0.1707
24/08/1994;0.1773
25/08/1994;0.1716
26/08/1994;0.1774
29/08/1994;0.1811
30/08/1994;0.1809
31/08/1994;0.1760
01/09/1994;0.1707
02/09/1994;0.1726
05/09/1994;0.1767
06/09/1994;0.1783
08/09/1994;0.1822
09/09/1994;0.1784
12/09/1994;0.1789
13/09/1994;0.1816
14/09/1994;0.1797
15/09/1994;0.1849
16/09/1994;0.1828
19/09/1994;0.1829
20/09/1994;0.1816
21/09/1994;0.1798
22/09/1994;0.1740
23/09/1994;0.1776
26/09/1994;0.1828
27/09/1994;0.1847
28/09/1994;0.1806
29/09/1994;0.1991
30/09/1994;0.1970
04/10/1994;0.1923
05/10/1994;0.1932
06/10/1994;0.1914
07/10/1994;0.1885
10/10/1994;0.1897
11/10/1994;0.1841
13/10/1994;0.1857
14/10/1994;0.1874
17/10/1994;0.1871
18/10/1994;0.1893
19/10/1994;0.1916
20/10/1994;0.1902
21/10/1994;0.1893
24/10/1994;0.1903
25/10/1994;0.1892
26/10/1994;0.1923
27/10/1994;0.1907
28/10/1994;0.1923
31/10/1994;0.1984
01/11/1994;0.2019
03/11/1994;0.2046
04/11/1994;0.2025
07/11/1994;0.2021
08/11/1994;0.2043
09/11/1994;0.2052
10/11/1994;0.2040
11/11/1994;0.2039
14/11/1994;0.2034
16/11/1994;0.2003
17/11/1994;0.1955
18/11/1994;0.1960
21/11/1994;0.1957
22/11/1994;0.1945
23/11/1994;0.1930
24/11/1994;0.1906
25/11/1994;0.1901
28/11/1994;0.1908
29/11/1994;0.1918
30/11/1994;0.1855
01/12/1994;0.1828
02/12/1994;0.1828
05/12/1994;0.1832
06/12/1994;0.1680
07/12/1994;0.1661
08/12/1994;0.1669
09/12/1994;0.1644
12/12/1994;0.1501
13/12/1994;0.1685
14/12/1994;0.1620
15/12/1994;0.1526
16/12/1994;0.1556
19/12/1994;0.1508
20/12/1994;0.1503
21/12/1994;0.1476
22/12/1994;0.1522
23/12/1994;0.1498
26/12/1994;0.1551
27/12/1994;0.1602
28/12/1994;0.1732
29/12/1994;0.1484
30/12/1994;0.1516
02/01/1995;0.1463
03/01/1995;0.1448
04/01/1995;0.1538
05/01/1995;0.1521
06/01/1995;0.1527
09/01/1995;0.1567
10/01/1995;0.1552
11/01/1995;0.1580
12/01/1995;0.1555
13/01/1995;0.1612
16/01/1995;0.1611
17/01/1995;0.1622
18/01/1995;0.1688
19/01/1995;0.1683
20/01/1995;0.1715
23/01/1995;0.1731
24/01/1995;0.1712
25/01/1995;0.1700
26/01/1995;0.1664
27/01/1995;0.1666
30/01/1995;0.1692
31/01/1995;0.1672
01/02/1995;0.1653
02/02/1995;0.1621
03/02/1995;0.1648
06/02/1995;0.1622
07/02/1995;0.1553
08/02/1995;0.1577
09/02/1995;0.1545
10/02/1995;0.1547
13/02/1995;0.1552
14/02/1995;0.1518
15/02/1995;0.1528
16/02/1995;0.1512
17/02/1995;0.1528
20/02/1995;0.1497
21/02/1995;0.1497
22/02/1995;0.1484
23/02/1995;0.1462
24/02/1995;0.1447
01/03/1995;0.1443
02/03/1995;0.1469
03/03/1995;0.1472
06/03/1995;0.1535
07/03/1995;0.1539
08/03/1995;0.1693
09/03/1995;0.1809
10/03/1995;0.2290
13/03/1995;0.2251
14/03/1995;0.2181
15/03/1995;0.2227
16/03/1995;0.2333
17/03/1995;0.2343
20/03/1995;0.2428
21/03/1995;0.2359
22/03/1995;0.2379
23/03/1995;0.2437
24/03/1995;0.2445
27/03/1995;0.2466
28/03/1995;0.2460
29/03/1995;0.2469
30/03/1995;0.2432
31/03/1995;0.2348
03/04/1995;0.2484
04/04/1995;0.2415
05/04/1995;0.2391
06/04/1995;0.2325
07/04/1995;0.2342
10/04/1995;0.2345
11/04/1995;0.2307
12/04/1995;0.2314
17/04/1995;0.2243
18/04/1995;0.2152
19/04/1995;0.2195
20/04/1995;0.2151
24/04/1995;0.2109
25/04/1995;0.2028
26/04/1995;0.1994
27/04/1995;0.1981
28/04/1995;0.1938
02/05/1995;0.1951
03/05/1995;0.1962
04/05/1995;0.1940
05/05/1995;0.1925
08/05/1995;0.1915
09/05/1995;0.1914
10/05/1995;0.1896
11/05/1995;0.1877
12/05/1995;0.1887
15/05/1995;0.1878
16/05/1995;0.1831
17/05/1995;0.1834
18/05/1995;0.1814
19/05/1995;0.1852
22/05/1995;0.1839
23/05/1995;0.1820
24/05/1995;0.1857
25/05/1995;0.1810
26/05/1995;0.1834
29/05/1995;0.1842
30/05/1995;0.1821
31/05/1995;0.1819
01/06/1995;0.1806
02/06/1995;0.1845
05/06/1995;0.1843
06/06/1995;0.1828
07/06/1995;0.1861
08/06/1995;0.1830
09/06/1995;0.1857
12/06/1995;0.1860
13/06/1995;0.1844
14/06/1995;0.1851
16/06/1995;0.1865
19/06/1995;0.1868
20/06/1995;0.1841
21/06/1995;0.1857
22/06/1995;0.1850
23/06/1995;0.1875
26/06/1995;0.1853
27/06/1995;0.1842
28/06/1995;0.1851
29/06/1995;0.1822
30/06/1995;0.1843
03/07/1995;0.1852
04/07/1995;0.1832
05/07/1995;0.1836
06/07/1995;0.1805
07/07/1995;0.1826
10/07/1995;0.1814
11/07/1995;0.1797
12/07/1995;0.1798
13/07/1995;0.1748
14/07/1995;0.1785
17/07/1995;0.1785
18/07/1995;0.1759
19/07/1995;0.1759
20/07/1995;0.1749
21/07/1995;0.1737
24/07/1995;0.1720
25/07/1995;0.1723
26/07/1995;0.1716
27/07/1995;0.1700
28/07/1995;0.1669
31/07/1995;0.1655
01/08/1995;0.1643
02/08/1995;0.1658
03/08/1995;0.1645
04/08/1995;0.1609
07/08/1995;0.1559
08/08/1995;0.1557
09/08/1995;0.1575
10/08/1995;0.1533
11/08/1995;0.1583
14/08/1995;0.1609
15/08/1995;0.1598
16/08/1995;0.1616
17/08/1995;0.1606
18/08/1995;0.1629
21/08/1995;0.1629
22/08/1995;0.1616
23/08/1995;0.1643
24/08/1995;0.1621
25/08/1995;0.1616
28/08/1995;0.1612
29/08/1995;0.1602
30/08/1995;0.1608
31/08/1995;0.1576
01/09/1995;0.1554
04/09/1995;0.1516
05/09/1995;0.1501
06/09/1995;0.1471
08/09/1995;0.1471
11/09/1995;0.1473
12/09/1995;0.1432
13/09/1995;0.1423
14/09/1995;0.1423
15/09/1995;0.1440
18/09/1995;0.1447
19/09/1995;0.1417
20/09/1995;0.1446
21/09/1995;0.1420
22/09/1995;0.1431
25/09/1995;0.1419
26/09/1995;0.1417
27/09/1995;0.1413
28/09/1995;0.1404
29/09/1995;0.1402
02/10/1995;0.1406
03/10/1995;0.1388
04/10/1995;0.1403
05/10/1995;0.1383
06/10/1995;0.1389
09/10/1995;0.1381
10/10/1995;0.1373
11/10/1995;0.1398
13/10/1995;0.1390
16/10/1995;0.1404
17/10/1995;0.1404
18/10/1995;0.1405
19/10/1995;0.1399
20/10/1995;0.1415
23/10/1995;0.1411
24/10/1995;0.1371
25/10/1995;0.1407
26/10/1995;0.1395
27/10/1995;0.1396
30/10/1995;0.1385
31/10/1995;0.1358
01/11/1995;0.1367
03/11/1995;0.1350
06/11/1995;0.1359
07/11/1995;0.1337
08/11/1995;0.1259
09/11/1995;0.1334
10/11/1995;0.1355
13/11/1995;0.1340
14/11/1995;0.1331
16/11/1995;0.1350
17/11/1995;0.1339
20/11/1995;0.1337
21/11/1995;0.1298
22/11/1995;0.1307
23/11/1995;0.1264
24/11/1995;0.1257
27/11/1995;0.1249
28/11/1995;0.1278
29/11/1995;0.1289
30/11/1995;0.1274
01/12/1995;0.1297
04/12/1995;0.1218
05/12/1995;0.1282
06/12/1995;0.1279
07/12/1995;0.1255
08/12/1995;0.1260
11/12/1995;0.1257
12/12/1995;0.1239
13/12/1995;0.1247
14/12/1995;0.1242
15/12/1995;0.1223
18/12/1995;0.1230
19/12/1995;0.1215
20/12/1995;0.1215
21/12/1995;0.1205
22/12/1995;0.1194
26/12/1995;0.1183
27/12/1995;0.1179
28/12/1995;0.1171
29/12/1995;0.1163
02/01/1996;0.1165
03/01/1996;0.1150
04/01/1996;0.1144
05/01/1996;0.1151
08/01/1996;0.1164
09/01/1996;0.1169
10/01/1996;0.1184
11/01/1996;0.1175
12/01/1996;0.1173
15/01/1996;0.1175
16/01/1996;0.1146
17/01/1996;0.1185
18/01/1996;0.1168
19/01/1996;0.1174
22/01/1996;0.1200
23/01/1996;0.1200
24/01/1996;0.1182
25/01/1996;0.1199
26/01/1996;0.1203
29/01/1996;0.1203
30/01/1996;0.1191
31/01/1996;0.1188
01/02/1996;0.1192
02/02/1996;0.1165
05/02/1996;0.1164
06/02/1996;0.1173
07/02/1996;0.1134
08/02/1996;0.1122
09/02/1996;0.1125
12/02/1996;0.1107
13/02/1996;0.1155
14/02/1996;0.1088
15/02/1996;0.1083
16/02/1996;0.1090
21/02/1996;0.1057
22/02/1996;0.1074
23/02/1996;0.1052
26/02/1996;0.1044
27/02/1996;0.1026
28/02/1996;0.1030
29/02/1996;0.1024
01/03/1996;0.1040
04/03/1996;0.1036
05/03/1996;0.1015
06/03/1996;0.1022
07/03/1996;0.1026
08/03/1996;0.1027
11/03/1996;0.1026
12/03/1996;0.1019
13/03/1996;0.1022
14/03/1996;0.1014
15/03/1996;0.1013
18/03/1996;0.1017
19/03/1996;0.1002
20/03/1996;0.0992
21/03/1996;0.0979
22/03/1996;0.0995
25/03/1996;0.1014
26/03/1996;0.0998
27/03/1996;0.1006
28/03/1996;0.1008
29/03/1996;0.1002
01/04/1996;0.0972
02/04/1996;0.0969
03/04/1996;0.0972
08/04/1996;0.0963
09/04/1996;0.0963
10/04/1996;0.0965
11/04/1996;0.0951
12/04/1996;0.0950
15/04/1996;0.0943
16/04/1996;0.0931
17/04/1996;0.0939
18/04/1996;0.0921
19/04/1996;0.0910
22/04/1996;0.0907
23/04/1996;0.0895
24/04/1996;0.0900
25/04/1996;0.0880
26/04/1996;0.0876
29/04/1996;0.0882
30/04/1996;0.0880
02/05/1996;0.0885
03/05/1996;0.0890
06/05/1996;0.0891
07/05/1996;0.0891
08/05/1996;0.0903
09/05/1996;0.0904
10/05/1996;0.0909
13/05/1996;0.0915
14/05/1996;0.0910
15/05/1996;0.0919
16/05/1996;0.0921
17/05/1996;0.0942
20/05/1996;0.0936
21/05/1996;0.0935
22/05/1996;0.0942
23/05/1996;0.0936
24/05/1996;0.0959
27/05/1996;0.0960
28/05/1996;0.0949
29/05/1996;0.0966
30/05/1996;0.0952
31/05/1996;0.0944
03/06/1996;0.0956
04/06/1996;0.0931
05/06/1996;0.0935
07/06/1996;0.0924
10/06/1996;0.0924
11/06/1996;0.0899
12/06/1996;0.0899
13/06/1996;0.0884
14/06/1996;0.0880
17/06/1996;0.0870
18/06/1996;0.0857
19/06/1996;0.0849
20/06/1996;0.0838
21/06/1996;0.0832
24/06/1996;0.0835
25/06/1996;0.0818
26/06/1996;0.0818
27/06/1996;0.0804
28/06/1996;0.0808
01/07/1996;0.0812
02/07/1996;0.0808
03/07/1996;0.0824
04/07/1996;0.0807
05/07/1996;0.0811
08/07/1996;0.0813
09/07/1996;0.0811
10/07/1996;0.0817
11/07/1996;0.0813
12/07/1996;0.0818
15/07/1996;0.0816
16/07/1996;0.0817
17/07/1996;0.0819
18/07/1996;0.0813
19/07/1996;0.0817
22/07/1996;0.0815
23/07/1996;0.0815
24/07/1996;0.0822
25/07/1996;0.0811
26/07/1996;0.0815
29/07/1996;0.0819
30/07/1996;0.0814
31/07/1996;0.0837
01/08/1996;0.0843
02/08/1996;0.0857
05/08/1996;0.0847
06/08/1996;0.0842
07/08/1996;0.0851
08/08/1996;0.0845
09/08/1996;0.0855
12/08/1996;0.0856
13/08/1996;0.0857
14/08/1996;0.0866
15/08/1996;0.0860
16/08/1996;0.0868
19/08/1996;0.0863
20/08/1996;0.0856
21/08/1996;0.0863
22/08/1996;0.0857
23/08/1996;0.0868
26/08/1996;0.0865
27/08/1996;0.0862
28/08/1996;0.0864
29/08/1996;0.0855
30/08/1996;0.0862
02/09/1996;0.0871
03/09/1996;0.0851
04/09/1996;0.0857
05/09/1996;0.0844
06/09/1996;0.0852
09/09/1996;0.0853
10/09/1996;0.0842
11/09/1996;0.0851
12/09/1996;0.0848
13/09/1996;0.0847
16/09/1996;0.0846
17/09/1996;0.0837
18/09/1996;0.0833
19/09/1996;0.0824
20/09/1996;0.0821
23/09/1996;0.0824
24/09/1996;0.0813
25/09/1996;0.0815
26/09/1996;0.0810
27/09/1996;0.0810
30/09/1996;0.0814
01/10/1996;0.0814
02/10/1996;0.0825
04/10/1996;0.0816
07/10/1996;0.0815
08/10/1996;0.0824
09/10/1996;0.0828
10/10/1996;0.0829
11/10/1996;0.0834
14/10/1996;0.0838
15/10/1996;0.0842
16/10/1996;0.0844
17/10/1996;0.0839
18/10/1996;0.0842
21/10/1996;0.0846
22/10/1996;0.0843
23/10/1996;0.0860
24/10/1996;0.0849
25/10/1996;0.0865
28/10/1996;0.0862
